Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
10-12-2015,23,,1.10,,,,,1.40,,1.60,,0.90,1.00,,0.80,,1.40,,,2.00,,0.40,2.20,,,,1.60,1.20,,1.20,1.60,,,1.40,,,,,,,,1.70,,,0.90,2.10,,,2.60,
10-12-2015,24,,0.70,,,,,1.20,,1.70,,0.80,1.50,,1.10,,1.20,,,2.00,,0.30,1.90,,,,2.20,1.00,,1.30,1.70,,,1.70,,,,,,,,2.10,,,0.90,2.00,,,2.70,
11-12-2015,1,,0.50,,,,,1.50,,1.70,,0.90,1.40,,1.00,,1.30,,,1.80,,0.30,1.50,,,,2.10,1.20,,1.50,0.60,,,2.00,,,,,,,,1.40,,,0.90,1.60,,,3.20,
11-12-2015,2,,0.40,,,,,1.70,,1.00,,0.80,1.20,,0.90,,0.50,,,1.80,,0.20,1.40,,,,2.10,1.40,,1.40,0.30,,,1.50,,,,,,,,0.80,,,0.90,1.30,,,3.20,
11-12-2015,3,,0.40,,,,,1.30,,0.60,,0.60,0.90,,0.60,,0.30,,,1.90,,0.20,1.70,,,,2.00,1.10,,1.50,0.30,,,1.00,,,,,,,,0.80,,,1.00,1.20,,,1.60,
11-12-2015,4,,0.40,,,,,0.90,,0.80,,0.50,0.80,,0.50,,0.40,,,1.60,,0.20,1.80,,,,1.30,1.70,,1.40,0.30,,,0.90,,,,,,,,0.60,,,0.80,1.00,,,1.80,
11-12-2015,5,,0.30,,,,,0.90,,1.00,,0.70,1.00,,0.50,,0.50,,,1.40,,0.20,1.60,,,,1.20,1.80,,1.30,0.60,,,1.00,,,,,,,,0.70,,,0.70,1.50,,,2.50,
11-12-2015,6,,0.40,,,,,1.00,,0.90,,0.90,1.20,,0.60,,0.50,,,1.70,,0.10,1.90,,,,1.70,1.70,,1.50,0.80,,,1.40,,,,,,,,0.80,,,0.90,1.30,,,2.70,
11-12-2015,7,,0.60,,,,,1.30,,0.80,,1.20,2.30,,1.10,,1.60,,,2.20,,0.20,3.20,,,,2.00,2.20,,2.50,0.90,,,2.30,,,,,,,,2.00,,,1.20,2.00,,,3.90,
11-12-2015,8,,0.60,,,,,1.50,,1.40,,2.00,3.20,,2.10,,2.70,,,2.90,,,3.00,,,,2.90,2.50,,3.60,1.40,,,2.60,,,,,,,,2.60,,,1.40,2.70,,,5.30,
11-12-2015,9,,0.90,,,,,2.30,,2.50,,2.10,1.90,,2.70,,2.70,,,3.00,,0.20,3.70,,,,2.90,2.70,,3.90,1.40,,,2.20,,,,,,,,2.60,,,2.00,2.70,,,4.30,
11-12-2015,10,,1.70,,,,,2.10,,2.10,,1.60,1.60,,2.30,,3.10,,,3.10,,0.20,4.40,,,,2.10,2.60,,3.70,2.40,,,2.10,,,,,,,,3.20,,,1.50,3.10,,,4.20,
11-12-2015,11,,1.80,,,,,2.00,,1.80,,1.20,1.70,,1.80,,4.10,,,2.60,,0.30,4.50,,,,2.00,2.40,,3.50,1.80,,,1.80,,,,,,,,2.10,,,1.10,3.00,,,3.00,
11-12-2015,12,,1.10,,,,,2.00,,1.60,,0.90,1.00,,1.10,,2.50,,,2.00,,0.20,3.40,,,,1.90,2.20,,2.90,1.10,,,1.10,,,,,,,,2.20,,,0.80,2.30,,,1.70,
11-12-2015,13,,1.00,,,,,2.10,,1.60,,0.40,0.70,,0.90,,1.10,,,1.60,,0.30,1.80,,,,1.10,1.80,,1.60,0.80,,,0.60,,,,,,,,1.50,,,1.00,1.80,,,0.90,
11-12-2015,14,,0.90,,,,,1.00,,1.10,,0.50,0.60,,1.00,,1.50,,,1.60,,0.20,2.10,,,,1.50,1.80,,1.00,0.90,,,0.70,,,,,,,,1.00,,,0.50,1.20,,,0.90,
11-12-2015,15,,0.70,,,,,0.30,,0.90,,0.30,0.50,,1.00,,1.40,,,1.20,,0.10,1.00,,,,1.10,1.10,,0.50,0.70,,,0.70,,,,,,,,1.30,,,0.40,0.40,,,1.20,
11-12-2015,16,,0.60,,,,,0.30,,0.60,,0.30,0.50,,0.50,,0.80,,,0.80,,,0.80,,,,0.70,0.80,,0.50,0.40,,,0.70,,,,,,,,1.10,,,0.40,0.40,,,0.80,
11-12-2015,17,,0.50,,,,,0.20,,0.70,,0.30,0.50,,0.50,,0.50,,,0.90,,0.20,1.10,,,,0.80,0.60,,0.70,0.50,,,0.60,,,,,,,,0.90,,,0.40,0.60,,,0.80,
11-12-2015,18,,0.50,,,,,0.40,,0.70,,0.30,0.60,,0.60,,0.50,,,0.80,,0.20,1.20,,,,1.10,0.50,,0.80,0.40,,,0.70,,,,,,,,1.10,,,0.40,0.70,,,1.00,
11-12-2015,19,,0.50,,,,,1.10,,0.50,,0.40,0.70,,0.60,,0.70,,,0.90,,0.20,1.50,,,,1.40,0.70,,0.90,0.40,,,1.00,,,,,,,,1.20,,,0.50,0.70,,,1.20,
11-12-2015,20,,0.60,,,,,0.90,,1.20,,0.50,0.70,,0.70,,1.10,,,1.50,,0.20,2.00,,,,1.30,1.20,,1.00,0.80,,,1.00,,,,,,,,1.40,,,0.90,1.00,,,1.40,
11-12-2015,21,,0.70,,,,,0.90,,1.40,,0.40,0.70,,0.70,,1.10,,,1.90,,0.30,2.10,,,,1.50,1.40,,1.00,1.40,,,1.10,,,,,,,,1.70,,,1.00,1.20,,,1.40,
11-12-2015,22,,0.60,,,,,1.10,,1.70,,0.40,0.60,,0.70,,1.50,,,1.30,,0.30,1.60,,,,1.80,2.00,,1.10,2.10,,,1.30,,,,,,,,1.70,,,1.00,1.10,,,1.60,
11-12-2015,23,,0.60,,,,,1.20,,1.90,,0.40,0.80,,0.60,,1.90,,,1.40,,0.20,1.80,,,,1.80,2.70,,1.00,1.20,,,1.40,,,,,,,,1.80,,,0.80,1.40,,,2.60,
11-12-2015,24,,0.50,,,,,1.20,,1.70,,0.30,0.50,,0.60,,1.80,,,1.50,,0.20,1.90,,,,2.20,2.00,,0.80,1.60,,,1.40,,,,,,,,1.90,,,0.70,1.50,,,2.50,
12-12-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-2015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-2015,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-2015,4,,0.70,,,,,2.00,,1.50,,0.20,0.50,,0.40,,1.60,,,1.80,,0.10,1.20,,,,1.80,1.60,,0.50,1.00,,,0.90,,,,,,,,1.80,,,0.50,0.80,,,1.80,
12-12-2015,5,,0.70,,,,,2.10,,1.20,,0.20,0.60,,0.50,,1.40,,,1.90,,0.10,1.40,,,,1.50,1.70,,0.40,0.80,,,1.30,,,,,,,,2.10,,,0.50,1.10,,,1.50,
12-12-2015,6,,0.60,,,,,2.10,,1.10,,0.30,0.60,,0.70,,1.50,,,2.20,,0.10,2.00,,,,2.50,2.60,,0.50,0.70,,,1.50,,,,,,,,1.90,,,0.50,1.50,,,1.60,
12-12-2015,7,,0.50,,,,,2.10,,1.20,,0.30,0.60,,1.00,,2.10,,,2.20,,0.10,2.00,,,,3.40,2.60,,1.60,0.80,,,2.30,,,,,,,,1.90,,,0.70,1.20,,,2.30,
12-12-2015,8,,0.50,,,,,2.50,,1.20,,0.40,0.90,,0.90,,2.40,,,2.60,,,3.00,,,,3.60,2.50,,3.20,0.80,,,2.90,,,,,,,,2.80,,,0.90,2.00,,,2.00,
12-12-2015,9,,0.90,,,,,2.10,,1.50,,0.60,0.90,,0.60,,2.80,,,2.70,,0.20,2.50,,,,3.00,2.40,,3.00,1.10,,,4.30,,,,,,,,2.50,,,1.00,2.20,,,1.60,
12-12-2015,10,,1.10,,,,,1.20,,1.30,,0.50,0.50,,0.70,,2.20,,,1.40,,0.10,1.80,,,,1.50,1.60,,1.90,1.20,,,1.60,,,,,,,,2.20,,,0.60,1.70,,,1.60,
12-12-2015,11,,0.90,,,,,0.90,,1.00,,0.30,0.40,,0.70,,1.70,,,1.00,,0.00,1.10,,,,0.80,1.00,,0.40,0.80,,,0.70,,,,,,,,1.40,,,0.30,0.30,,,1.20,
12-12-2015,12,,0.80,,,,,0.60,,0.80,,0.20,0.40,,0.80,,0.70,,,0.60,,0.10,0.70,,,,0.40,0.80,,0.30,0.70,,,1.00,,,,,,,,0.80,,,0.20,0.20,,,0.80,
12-12-2015,13,,0.60,,,,,0.60,,0.70,,0.10,0.40,,0.50,,0.40,,,0.70,,0.10,0.80,,,,0.50,0.50,,0.30,0.50,,,0.60,,,,,,,,0.60,,,0.20,0.20,,,0.60,
12-12-2015,14,,0.60,,,,,0.40,,0.50,,0.10,0.40,,0.60,,0.60,,,0.60,,0.10,0.60,,,,0.40,0.70,,0.20,0.40,,,0.50,,,,,,,,0.70,,,0.20,0.20,,,0.60,
12-12-2015,15,,0.60,,,,,0.40,,0.50,,0.10,0.50,,0.60,,0.50,,,0.50,,0.10,0.60,,,,0.40,0.50,,0.30,0.30,,,0.60,,,,,,,,0.60,,,0.20,0.20,,,0.60,
12-12-2015,16,,0.60,,,,,0.50,,0.60,,0.20,0.50,,0.70,,0.20,,,0.60,,,0.80,,,,0.40,0.60,,0.30,0.30,,,0.60,,,,,,,,0.60,,,0.20,0.30,,,0.60,
12-12-2015,17,,0.40,,,,,0.50,,0.50,,0.20,0.40,,0.50,,0.30,,,0.60,,0.10,0.80,,,,0.50,0.70,,0.30,0.30,,,0.70,,,,,,,,0.50,,,0.30,0.40,,,0.70,
12-12-2015,18,,0.30,,,,,0.40,,0.40,,0.20,0.50,,0.40,,0.30,,,0.60,,0.10,0.80,,,,0.50,0.70,,0.40,0.30,,,0.80,,,,,,,,0.60,,,0.30,0.30,,,0.70,
12-12-2015,19,,0.40,,,,,0.40,,0.50,,0.30,0.50,,0.50,,0.30,,,0.60,,0.10,0.90,,,,0.60,0.80,,0.50,0.50,,,0.90,,,,,,,,0.60,,,0.30,0.40,,,0.80,
12-12-2015,20,,0.40,,,,,0.40,,0.50,,0.30,0.60,,0.50,,1.00,,,0.60,,0.10,0.80,,,,0.60,0.80,,0.60,0.30,,,1.00,,,,,,,,0.80,,,0.30,0.40,,,1.00,
12-12-2015,21,,0.40,,,,,0.40,,0.50,,0.30,0.50,,0.80,,1.90,,,0.70,,0.20,0.80,,,,0.50,0.70,,0.50,0.50,,,0.80,,,,,,,,0.80,,,0.40,0.40,,,1.10,
12-12-2015,22,,0.40,,,,,0.40,,0.40,,0.30,0.60,,0.70,,1.00,,,0.70,,0.20,0.80,,,,0.50,1.10,,0.50,0.70,,,1.00,,,,,,,,0.70,,,0.40,0.40,,,1.00,
12-12-2015,23,,0.40,,,,,0.30,,0.40,,0.30,0.50,,0.80,,1.40,,,0.60,,0.20,0.60,,,,0.50,0.70,,0.40,0.30,,,0.90,,,,,,,,1.10,,,0.30,0.40,,,0.70,
12-12-2015,24,,0.30,,,,,0.40,,0.50,,0.20,0.40,,0.50,,1.60,,,0.50,,0.20,0.70,,,,0.60,0.50,,0.50,0.30,,,0.70,,,,,,,,0.90,,,0.30,0.40,,,0.80,
13-12-2015,1,,0.30,,,,,0.30,,0.40,,0.10,0.30,,0.30,,1.30,,,0.50,,0.30,0.60,,,,0.50,0.80,,0.40,0.70,,,0.60,,,,,,,,0.70,,,0.30,0.30,,,0.70,
13-12-2015,2,,0.30,,,,,0.30,,0.70,,0.10,0.30,,0.30,,0.80,,,0.40,,0.20,0.50,,,,0.30,0.70,,0.30,0.90,,,0.50,,,,,,,,0.70,,,0.20,0.20,,,0.80,
13-12-2015,3,,0.30,,,,,0.20,,1.10,,0.10,0.30,,0.30,,0.40,,,0.40,,0.20,0.40,,,,0.30,0.70,,0.20,0.90,,,0.50,,,,,,,,0.70,,,0.20,0.10,,,0.90,
13-12-2015,4,,0.30,,,,,0.20,,1.00,,0.10,0.30,,0.20,,0.30,,,0.40,,0.20,0.40,,,,0.30,0.60,,0.20,0.50,,,0.40,,,,,,,,0.50,,,0.10,0.10,,,0.90,
13-12-2015,5,,0.20,,,,,0.30,,0.80,,0.10,0.40,,0.20,,0.10,,,0.40,,0.20,0.40,,,,0.30,0.50,,0.20,0.50,,,0.40,,,,,,,,0.30,,,0.10,0.10,,,0.60,
13-12-2015,6,,0.20,,,,,0.20,,0.80,,0.10,0.30,,0.20,,0.10,,,0.50,,0.20,0.60,,,,0.30,0.60,,0.30,0.60,,,0.40,,,,,,,,0.40,,,0.10,0.20,,,0.60,
13-12-2015,7,,0.30,,,,,0.30,,0.80,,0.10,0.40,,0.20,,0.20,,,0.60,,0.20,0.70,,,,0.40,0.70,,0.30,0.50,,,0.50,,,,,,,,0.50,,,0.10,0.20,,,1.00,
13-12-2015,8,,0.30,,,,,0.70,,0.90,,0.10,0.30,,0.20,,0.30,,,0.70,,,0.90,,,,0.50,0.70,,0.30,0.60,,,0.80,,,,,,,,0.90,,,0.20,0.20,,,1.40,
13-12-2015,9,,0.60,,,,,0.60,,1.00,,0.10,0.40,,0.20,,0.30,,,0.70,,0.20,1.10,,,,0.70,1.20,,0.30,0.90,,,1.10,,,,,,,,0.90,,,0.20,0.30,,,1.20,
13-12-2015,10,,0.70,,,,,0.40,,0.90,,0.20,0.40,,0.30,,0.20,,,0.70,,0.00,1.00,,,,0.70,1.00,,0.50,0.70,,,0.90,,,,,,,,0.60,,,0.30,0.30,,,1.10,
13-12-2015,11,,1.00,,,,,0.40,,0.70,,0.20,0.40,,0.30,,0.20,,,0.60,,0.00,0.80,,,,0.50,0.80,,0.40,0.60,,,0.80,,,,,,,,0.40,,,0.30,0.20,,,0.90,
13-12-2015,12,,0.70,,,,,0.40,,0.70,,0.10,0.40,,0.30,,0.20,,,0.60,,0.00,0.70,,,,0.50,0.70,,0.30,0.40,,,0.60,,,,,,,,0.40,,,0.50,0.20,,,0.80,
13-12-2015,13,,0.50,,,,,0.40,,0.60,,0.10,0.40,,0.30,,0.20,,,0.60,,0.00,0.70,,,,0.50,0.60,,0.30,0.40,,,0.60,,,,,,,,0.40,,,0.30,0.30,,,0.80,
13-12-2015,14,,0.30,,,,,0.20,,0.30,,0.10,0.40,,0.30,,0.20,,,0.40,,0.00,0.60,,,,0.70,0.40,,0.30,0.10,,,0.60,,,,,,,,0.40,,,0.20,0.20,,,0.70,
13-12-2015,15,,0.40,,,,,0.20,,0.50,,0.10,0.30,,0.30,,0.40,,,0.40,,0.10,0.60,,,,0.50,0.30,,0.40,0.20,,,0.60,,,,,,,,0.50,,,0.20,0.20,,,0.70,
13-12-2015,16,,0.50,,,,,0.20,,0.40,,0.10,0.40,,0.30,,0.30,,,0.40,,,0.70,,,,0.60,0.30,,0.30,0.20,,,0.60,,,,,,,,0.50,,,0.20,0.20,,,0.80,
13-12-2015,17,,0.50,,,,,0.30,,0.50,,0.10,0.40,,0.40,,0.30,,,0.60,,0.10,0.80,,,,0.70,0.30,,0.40,,,,0.80,,,,,,,,0.60,,,0.30,0.30,,,0.80,
13-12-2015,18,,0.60,,,,,0.40,,0.70,,0.20,0.40,,0.40,,0.50,,,0.60,,0.10,1.10,,,,0.90,0.40,,0.60,,,,1.00,,,,,,,,1.00,,,0.30,0.40,,,1.00,
13-12-2015,19,,0.70,,,,,0.70,,0.60,,0.30,0.50,,0.50,,0.50,,,0.90,,0.10,1.30,,,,1.30,0.60,,0.80,,,,1.30,,,,,,,,1.40,,,0.50,0.80,,,1.20,
13-12-2015,20,,1.00,,,,,0.90,,0.80,,0.50,0.70,,0.60,,0.70,,,1.10,,0.10,1.90,,,,1.70,0.60,,1.20,0.70,,,1.60,,,,,,,,1.40,,,0.70,1.00,,,2.20,
13-12-2015,21,,0.60,,,,,1.00,,1.00,,0.40,0.80,,0.50,,1.60,,,1.20,,0.40,1.60,,,,1.90,1.40,,1.10,0.90,,,2.00,,,,,,,,1.90,,,0.80,1.20,,,3.20,
13-12-2015,22,,0.60,,,,,1.00,,1.10,,0.40,0.80,,0.60,,1.50,,,1.00,,0.40,1.20,,,,1.60,1.30,,1.00,1.10,,,1.70,,,,,,,,2.10,,,0.80,0.80,,,2.80,
13-12-2015,23,,0.40,,,,,1.30,,1.40,,0.30,1.30,,0.50,,1.30,,,1.30,,0.20,1.30,,,,1.40,1.10,,1.50,0.80,,,1.60,,,,,,,,1.80,,,0.80,1.10,,,2.20,
13-12-2015,24,,0.30,,,,,1.30,,1.40,,0.80,0.70,,0.60,,1.20,,,1.60,,0.20,1.60,,,,1.40,2.10,,1.30,0.50,,,1.60,,,,,,,,1.80,,,1.00,1.10,,,3.00,
14-12-2015,1,,0.50,,,,,1.30,,,,1.00,1.00,,0.80,,0.80,,,1.60,,0.20,1.90,,,,2.30,1.80,,0.80,1.00,,,1.60,,,,,,,,1.60,,,0.80,1.30,,,2.50,
14-12-2015,2,,0.60,,,,,1.20,,,,0.80,1.20,,0.60,,0.60,,,1.40,,0.20,1.50,,,,2.30,1.50,,0.60,1.10,,,1.60,,,,,,,,1.30,,,0.70,1.60,,,2.40,
14-12-2015,3,,0.50,,,,,1.10,,,,0.40,0.80,,0.60,,0.70,,,1.40,,0.20,1.10,,,,1.70,1.00,,1.10,0.30,,,1.50,,,,,,,,1.00,,,0.60,0.90,,,2.10,
14-12-2015,4,,0.50,,,,,1.00,,,,0.20,0.70,,0.40,,0.60,,,1.10,,0.20,1.00,,,,1.30,1.40,,0.40,0.20,,,1.00,,,,,,,,0.80,,,0.50,0.50,,,2.30,
14-12-2015,5,,0.50,,,,,0.70,,,,0.30,0.90,,0.40,,0.70,,,0.80,,0.10,0.80,,,,1.20,1.40,,0.70,0.40,,,1.10,,,,,,,,0.80,,,0.50,0.40,,,1.70,
14-12-2015,6,,0.50,,,,,0.80,,,,0.40,1.20,,0.50,,1.10,,,0.90,,0.10,1.00,,,,1.40,1.00,,1.40,0.20,,,1.70,,,,,,,,1.10,,,0.60,0.50,,,2.70,
14-12-2015,7,,0.60,,,,,1.30,,,,1.20,2.20,,1.30,,1.70,,,1.30,,0.10,1.70,,,,1.90,1.70,,2.20,0.40,,,3.40,,,,,,,,1.90,,,1.00,1.40,,,4.30,
14-12-2015,8,,0.80,,,,,1.80,,,,2.10,2.60,,1.90,,3.00,,,1.90,,,3.00,,,,3.30,2.20,,2.10,1.20,,,,,,,,,,,2.00,,,1.20,2.10,,,4.10,
14-12-2015,9,,1.40,,,,,1.20,,,,1.60,2.00,,1.20,,3.30,,,1.40,,0.20,3.30,,,,2.60,2.10,,1.40,1.20,,,3.00,,,,,,,,2.20,,,1.30,2.10,,,3.40,
14-12-2015,10,,1.20,,,,,1.10,,,,0.60,0.70,,1.00,,2.50,,,1.90,,0.30,2.40,,,,1.80,1.50,,1.50,0.80,,,1.90,,,,,,,,2.60,,,0.80,1.80,,,,
14-12-2015,11,,0.80,,,,,1.50,,,,0.30,0.50,,1.00,,1.70,,,1.60,,0.20,1.90,,,,1.60,1.10,,0.50,0.60,,,0.80,,,,,,,,1.30,,,0.80,1.00,,,1.20,
14-12-2015,12,,0.90,,,,,1.30,,,,0.10,0.40,,0.90,,1.10,,,,,0.10,1.20,,,,0.70,1.30,,0.30,1.30,,,0.60,,,,,,,,1.10,,,,0.40,,,1.00,
14-12-2015,13,,1.10,,,,,0.60,,,,0.10,0.40,,1.00,,0.90,,,,,0.20,0.80,,,,0.60,1.10,,0.30,1.10,,,0.50,,,,,,,,1.00,,,,0.20,,,0.90,
14-12-2015,14,,0.80,,,,,0.40,,,,0.10,0.50,,1.30,,0.90,,,,,0.10,0.60,,,,0.50,0.80,,0.40,0.70,,,0.50,,,,,,,,0.90,,,,0.30,,,0.70,
14-12-2015,15,,0.70,,,,,0.40,,,,0.20,0.50,,0.70,,0.80,,,,,0.10,0.80,,,,0.60,0.80,,0.40,0.60,,,0.60,,,,,,,,0.90,,,,0.40,,,0.90,
14-12-2015,16,,0.80,,,,,0.50,,,,0.20,0.50,,0.30,,0.80,,,0.80,,,0.80,,,,0.70,0.70,,0.40,0.50,,,0.50,,,,,,,,0.90,,,,0.30,,,0.80,
14-12-2015,17,,0.50,,,,,0.40,,,,0.20,0.40,,0.40,,0.80,,,0.90,,0.10,0.90,,,,0.70,0.50,,0.50,0.20,,,0.60,,,,,,,,1.00,,,,0.30,,,0.90,
14-12-2015,18,,0.50,,,,,0.50,,,,0.30,0.50,,0.40,,1.10,,,1.00,,0.10,1.00,,,,0.70,0.60,,0.60,0.30,,,0.70,,,,,,,,1.00,,,,0.40,,,1.00,
14-12-2015,19,,0.40,,,,,0.80,,,,0.30,0.60,,0.50,,1.70,,,1.30,,0.10,1.60,,,,1.00,0.70,,0.60,0.50,,,1.00,,,,,,,,1.50,,,,0.60,,,1.20,
14-12-2015,20,,0.40,,,,,0.80,,,,0.30,0.60,,0.50,,1.80,,,1.60,,0.10,1.60,,,,1.20,0.80,,0.70,1.10,,,1.20,,,,,,,,1.60,,,,0.70,,,1.20,
14-12-2015,21,,0.40,,,,,1.00,,,,0.30,0.60,,0.60,,2.30,,,1.20,,0.20,1.30,,,,1.50,0.90,,0.90,1.00,,,1.00,,,,,,,,1.60,,,,0.70,,,1.60,
14-12-2015,22,,0.50,,,,,1.10,,,,0.30,0.50,,0.60,,1.10,,,1.40,,0.20,1.50,,,,1.80,1.70,,0.80,0.80,,,1.10,,,,,,,,1.90,,,,1.00,,,1.70,
14-12-2015,23,,0.50,,,,,1.10,,,,0.30,0.50,,0.40,,0.50,,,1.30,,0.20,1.40,,,,2.00,1.30,,0.70,1.40,,,1.00,,,,,,,,1.10,,,,0.90,,,1.70,
14-12-2015,24,,0.40,,,,,0.90,,,,0.30,0.40,,0.40,,0.70,,,0.90,,0.20,1.00,,,,1.80,1.90,,0.70,2.00,,,1.40,,,,,,,,1.50,,,,0.60,,,1.40,
15-12-2015,1,,0.40,,,,,0.80,,1.70,,0.20,0.40,,0.30,,0.70,,,1.30,,0.20,1.00,,,,1.50,1.50,,0.50,1.20,,,1.00,,,,,,,,1.20,,,,0.30,,,1.30,
15-12-2015,2,,0.30,,,,,1.10,,0.80,,0.20,0.40,,0.20,,0.80,,,1.00,,0.20,0.90,,,,1.30,1.40,,0.40,0.50,,,0.80,,,,,,,,1.00,,,,0.70,,,1.10,
15-12-2015,3,,0.30,,,,,1.00,,0.40,,0.10,0.40,,0.20,,0.60,,,1.20,,0.20,1.40,,,,1.90,0.90,,0.30,0.30,,,0.70,,,,,,,,1.10,,,,0.90,,,1.00,
15-12-2015,4,,0.30,,,,,0.70,,0.30,,0.20,0.60,,0.20,,0.60,,,1.20,,0.20,1.10,,,,1.50,0.40,,0.40,0.20,,,1.00,,,,,,,,0.90,,,,0.50,,,2.60,
15-12-2015,5,,0.30,,,,,0.60,,0.30,,0.40,0.80,,0.30,,0.50,,,0.90,,0.10,0.70,,,,1.10,0.60,,0.40,0.20,,,1.30,,,,,,,,0.90,,,,0.40,,,1.60,
15-12-2015,6,,0.30,,,,,0.50,,0.30,,0.70,1.10,,0.40,,0.50,,,0.80,,0.10,1.00,,,,1.30,1.10,,1.60,0.20,,,2.00,,,,,,,,1.20,,,,0.50,,,2.50,
15-12-2015,7,,0.30,,,,,1.30,,0.50,,0.90,1.90,,0.90,,1.60,,,0.90,,0.10,1.70,,,,2.30,1.80,,2.80,0.40,,,2.70,,,,,,,,1.70,,,,1.00,,,3.20,
15-12-2015,8,,0.40,,,,,1.80,,1.20,,1.70,3.00,,1.20,,2.30,,,1.60,,,2.40,,,,2.00,4.10,,3.40,0.90,,,2.10,,,,,,,,2.90,,,,1.40,,,5.30,
15-12-2015,9,,0.60,,,,,1.80,,1.10,,1.70,3.20,,1.40,,2.30,,,1.80,,0.20,1.80,,,,2.20,2.20,,3.00,1.20,,,2.50,,,,,,,,3.40,,,,2.50,,,4.40,
15-12-2015,10,,0.80,,,,,1.70,,1.60,,0.70,1.40,,0.90,,2.00,,,1.70,,0.00,2.70,,,,2.60,2.20,,2.40,0.60,,,2.20,,,,,,,,2.50,,,,2.10,,,1.80,
15-12-2015,11,,0.80,,,,,1.40,,1.40,,0.70,0.60,,0.90,,2.20,,,1.80,,0.10,2.30,,,,1.70,1.60,,1.50,1.20,,,0.90,,,,,,,,1.60,,,,1.30,,,1.40,
15-12-2015,12,,0.90,,,,,1.00,,0.80,,0.50,0.50,,0.40,,1.90,,,1.20,,0.20,1.10,,,,1.20,1.00,,0.70,0.70,,,0.80,,,,,,,,1.50,,,,,,,0.90,
15-12-2015,13,,0.80,,,,,0.60,,0.60,,0.10,0.40,,0.30,,1.30,,,0.80,,0.10,0.90,,,,0.80,0.80,,0.40,0.50,,,0.70,,,,,,,,1.00,,,,,,,0.80,
15-12-2015,14,,0.70,,,,,0.40,,0.50,,0.10,0.50,,0.30,,0.50,,,0.60,,0.10,0.60,,,,0.70,0.60,,0.30,0.40,,,0.60,,,,,,,,0.80,,,,,,,0.80,
15-12-2015,15,,0.40,,,,,0.20,,0.50,,0.20,0.50,,0.40,,0.20,,,,,0.10,0.60,,,,0.70,0.30,,0.50,0.30,,,0.60,,,,,,,,0.50,,,,,,,0.80,
15-12-2015,16,,0.40,,,,,0.20,,0.30,,0.20,0.50,,0.30,,0.20,,,0.50,,,0.50,,,,0.70,0.30,,0.50,0.20,,,0.50,,,,,,,,0.50,,,,0.50,,,0.70,
15-12-2015,17,,0.40,,,,,0.20,,0.30,,0.20,0.40,,0.40,,0.30,,,0.50,,0.10,0.50,,,,0.70,0.30,,0.50,0.20,,,0.50,,,,,,,,0.50,,,,0.50,,,0.70,
15-12-2015,18,,0.40,,,,,0.20,,0.30,,0.30,0.50,,0.40,,0.50,,,0.50,,0.10,0.50,,,,1.00,0.40,,0.50,0.30,,,0.70,,,,,,,,0.60,,,,0.50,,,0.80,
15-12-2015,19,,0.40,,,,,0.40,,0.50,,0.30,0.50,,0.40,,0.70,,,0.60,,0.10,0.90,,,,1.30,0.60,,0.60,0.30,,,1.00,,,,,,,,0.70,,,,0.60,,,1.00,
15-12-2015,20,,0.50,,,,,0.60,,0.50,,0.40,0.60,,0.40,,0.70,,,1.00,,0.10,1.20,,,,1.10,0.50,,0.80,0.40,,,1.00,,,,,,,,1.10,,,,0.70,,,1.30,
15-12-2015,21,,0.40,,,,,0.40,,0.40,,0.30,0.60,,0.60,,0.60,,,0.90,,0.20,1.40,,,,1.10,0.80,,0.80,0.60,,,1.20,,,,,,,,1.70,,,,1.30,,,1.50,
15-12-2015,22,,0.30,,,,,0.80,,0.60,,0.30,0.80,,1.00,,0.80,,,1.10,,0.20,1.60,,,,1.50,1.00,,0.80,0.90,,,1.20,,,,,,,,1.40,,,,1.20,,,1.40,
15-12-2015,23,,0.60,,,,,1.10,,1.00,,0.20,0.90,,0.70,,1.40,,,1.20,,0.20,1.20,,,,1.50,1.00,,0.70,1.50,,,1.20,,,,,,,,1.90,,,,1.60,,,1.70,
15-12-2015,24,,0.30,,,,,0.90,,1.30,,0.20,0.60,,0.90,,1.30,,,1.40,,0.20,1.30,,,,1.80,1.30,,0.50,1.30,,,1.10,,,,,,,,1.60,,,,0.70,,,2.30,
16-12-2015,1,,0.40,,,,,1.60,,0.90,,0.20,0.40,,0.60,,0.80,,,1.40,,0.20,1.60,,,,1.40,1.50,,0.30,0.90,,,0.90,,,,,,,,1.10,,,,0.60,,,1.90,
